ruff	lint.logger-objects	list[str]	[]	-	A list of objects that should be treated equivalently to a `logging.Logger` object.  This is useful for ensuring proper diagnostics (e.g., to identify `logging` deprecations and other best-practices) for projects that re-export a `logging.Logger` object from a common module.  For example, if you hav
ruff	lint.mccabe.max-complexity	int	10	-	The maximum McCabe complexity to allow before triggering `C901` errors.
ruff	lint.pep8-naming.classmethod-decorators	list[str]	[]	-	A list of decorators that, when applied to a method, indicate that the method should be treated as a class method (in addition to the builtin `@classmethod`).  For example, Ruff will expect that any method decorated by a decorator in this list takes a `cls` argument as its first argument.  Expects t
ruff	lint.pep8-naming.extend-ignore-names	list[str]	[]	-	Additional names (or patterns) to ignore when considering `pep8-naming` violations, in addition to those included in [`ignore-names`](#lint_pep8-naming_ignore-names).  Supports glob patterns. For example, to ignore all names starting with `test_` or ending with `_test`, you could use `ignore-names =
ruff	lint.pep8-naming.ignore-names	list[str]	["setUp", "tearDown", "setUpClass", "tearDownClass", "setUpModule", "tearDownModule", "asyncSetUp", "asyncTearDown", "setUpTestData", "failureException", "longMessage", "maxDiff"]	-	A list of names (or patterns) to ignore when considering `pep8-naming` violations.  Supports glob patterns. For example, to ignore all names starting with `test_` or ending with `_test`, you could use `ignore-names = ["test_*", "*_test"]`. For more information on the glob syntax, refer to the [`glob
ruff	lint.pep8-naming.staticmethod-decorators	list[str]	[]	-	A list of decorators that, when applied to a method, indicate that the method should be treated as a static method (in addition to the builtin `@staticmethod`).  For example, Ruff will expect that any method decorated by a decorator in this list has no `self` or `cls` argument.  Expects to receive a
ruff	lint.per-file-ignores	dict[str, list[RuleSelector]]	{}	-	A list of mappings from file pattern to rule codes or prefixes to exclude, when considering any matching files. An initial '!' negates the file pattern.  For more information on the glob syntax, refer to the [`globset` documentation](https://docs.rs/globset/latest/globset/#syntax).
ruff	lint.preview	bool	false	-	Whether to enable preview mode. When preview mode is enabled, Ruff will use unstable rules and fixes.
ruff	lint.pycodestyle.ignore-overlong-task-comments	bool	false	-	Whether line-length violations (`E501`) should be triggered for comments starting with [`task-tags`](#lint_task-tags) (by default: "TODO", "FIXME", and "XXX").
ruff	lint.pycodestyle.max-doc-length	int	null	-	The maximum line length to allow for [`doc-line-too-long`](https://docs.astral.sh/ruff/rules/doc-line-too-long/) violations within documentation (`W505`), including standalone comments. By default, this is set to `null` which disables reporting violations.  The length is determined by the number of 
ruff	lint.pycodestyle.max-line-length	int	null	-	The maximum line length to allow for [`line-too-long`](https://docs.astral.sh/ruff/rules/line-too-long/) violations. By default, this is set to the value of the [`line-length`](#line-length) option.  Use this option when you want to detect extra-long lines that the formatter can't automatically spli
ruff	lint.pydoclint.ignore-one-line-docstrings	bool	false	-	Skip docstrings which fit on a single line.  Note: The corresponding setting in `pydoclint` is named `skip-checking-short-docstrings`.
ruff	lint.pydocstyle.convention	"google" | "numpy" | "pep257"	null	-	Whether to use Google-style, NumPy-style conventions, or the [PEP 257](https://peps.python.org/pep-0257/) defaults when analyzing docstring sections.  Enabling a convention will disable all rules that are not included in the specified convention. As such, the intended workflow is to enable a convent
ruff	lint.pydocstyle.ignore-decorators	list[str]	[]	-	Ignore docstrings for functions or methods decorated with the specified fully-qualified decorators.
ruff	lint.pydocstyle.ignore-var-parameters	bool	false	-	If set to `true`, ignore missing documentation for `*args` and `**kwargs` parameters.
ruff	lint.pydocstyle.property-decorators	list[str]	[]	-	A list of decorators that, when applied to a method, indicate that the method should be treated as a property (in addition to the builtin `@property` and standard-library `@functools.cached_property`).  For example, Ruff will expect that any method decorated by a decorator in this list can use a non
ruff	lint.pyflakes.allowed-unused-imports	list[str]	[]	-	A list of modules to ignore when considering unused imports.  Used to prevent violations for specific modules that are known to have side effects on import (e.g., `hvplot.pandas`).  Modules in this list are expected to be fully-qualified names (e.g., `hvplot.pandas`). Any submodule of a given module
ruff	lint.pyflakes.extend-generics	list[str]	[]	-	Additional functions or classes to consider generic, such that any subscripts should be treated as type annotation (e.g., `ForeignKey` in `django.db.models.ForeignKey["User"]`.  Expects to receive a list of fully-qualified names (e.g., `django.db.models.ForeignKey`, rather than `ForeignKey`).
ruff	lint.pylint.allow-dunder-method-names	list[str]	[]	-	Dunder methods name to allow, in addition to the default set from the Python standard library (see `PLW3201`).
ruff	lint.pylint.allow-magic-value-types	list["str" | "bytes" | "complex" | "float" | "int"]	["str", "bytes"]	-	Constant types to ignore when used as "magic values" (see `PLR2004`).
ruff	lint.pylint.max-args	int	5	-	Maximum number of arguments allowed for a function or method definition (see `PLR0913`).
ruff	lint.pylint.max-bool-expr	int	5	-	Maximum number of Boolean expressions allowed within a single `if` statement (see `PLR0916`).
ruff	lint.pylint.max-branches	int	12	-	Maximum number of branches allowed for a function or method body (see `PLR0912`).
ruff	lint.pylint.max-locals	int	15	-	Maximum number of local variables allowed for a function or method body (see `PLR0914`).
ruff	lint.pylint.max-nested-blocks	int	5	-	Maximum number of nested blocks allowed within a function or method body (see `PLR1702`).
ruff	lint.pylint.max-positional-args	int	5	-	Maximum number of positional arguments allowed for a function or method definition (see `PLR0917`).  If not specified, defaults to the value of `max-args`.
ruff	lint.pylint.max-public-methods	int	20	-	Maximum number of public methods allowed for a class (see `PLR0904`).
ruff	lint.pylint.max-returns	int	6	-	Maximum number of return statements allowed for a function or method body (see `PLR0911`)
ruff	lint.pylint.max-statements	int	50	-	Maximum number of statements allowed for a function or method body (see `PLR0915`).
ruff	lint.pylint.max-statements-in-try	int	5	-	Maximum number of statements allowed for a try clause body (see `W0717`).
ruff	lint.pyupgrade.keep-runtime-typing	bool	false	-	Whether to avoid [PEP 585](https://peps.python.org/pep-0585/) (`List[int]` -> `list[int]`) and [PEP 604](https://peps.python.org/pep-0604/) (`Union[str, int]` -> `str | int`) rewrites even if a file imports `from __future__ import annotations`.  This setting is only applicable when the target Python
ruff	lint.ruff.allowed-markup-calls	list[str]	[]	deprecated	A list of callable names, whose result may be safely passed into [`markupsafe.Markup`](https://markupsafe.palletsprojects.com/en/stable/escaping/#markupsafe.Markup).  Expects to receive a list of fully-qualified names (e.g., `bleach.clean`, rather than `clean`).  This setting helps you avoid false p
ruff	lint.ruff.extend-markup-names	list[str]	[]	deprecated	A list of additional callable names that behave like [`markupsafe.Markup`](https://markupsafe.palletsprojects.com/en/stable/escaping/#markupsafe.Markup).  Expects to receive a list of fully-qualified names (e.g., `webhelpers.html.literal`, rather than `literal`).
ruff	lint.ruff.parenthesize-tuple-in-subscript	bool	false	-	Whether to prefer accessing items keyed by tuples with parentheses around the tuple (see `RUF031`).
ruff	lint.ruff.strictly-empty-init-modules	bool	false	-	Whether to require `__init__.py` files to contain no code at all, including imports and docstrings (see `RUF067`).
ruff	lint.select	list[RuleSelector]	See https://docs.astral.sh/ruff/default-rules/ or run `ruff check --show-settings --isolated`	-	A list of rule codes or prefixes to enable. Prefixes can specify exact rules (like `F841`), entire groups (like `F`), or anything in between.  When breaking ties between enabled and disabled rules (via `select` and `ignore`, respectively), more specific prefixes override less specific prefixes. `ign
ruff	lint.task-tags	list[str]	["TODO", "FIXME", "XXX"]	-	A list of task tags to recognize (e.g., "TODO", "FIXME", "XXX").  Comments starting with these tags will be ignored by commented-out code detection (`ERA`), and skipped by line-length rules (`E501`) if [`ignore-overlong-task-comments`](#lint_pycodestyle_ignore-overlong-task-comments) is set to `true
ruff	lint.typing-extensions	bool	true	-	Whether to allow imports from the third-party `typing_extensions` module for Python versions before a symbol was added to the first-party `typing` module.  Many rules try to import symbols from the `typing` module but fall back to `typing_extensions` for earlier versions of Python. This option can b
ruff	lint.typing-modules	list[str]	[]	-	A list of modules whose exports should be treated equivalently to members of the `typing` module.  This is useful for ensuring proper type annotation inference for projects that re-export `typing` and `typing_extensions` members from a compatibility module. If omitted, any members imported from modu
ruff	lint.unfixable	list[RuleSelector]	[]	-	A list of rule codes or prefixes to consider non-fixable.
ruff	namespace-packages	list[str]	[]	-	Mark the specified directories as namespace packages. For the purpose of module resolution, Ruff will treat those directories and all their subdirectories as if they contained an `__init__.py` file.
ruff	output-format	"full" | "concise" | "grouped" | "json" | "junit" | "github" | "gitlab" | "pylint" | "azure"	"full"	-	The style in which violation messages should be formatted: `"full"` (default) (shows source), `"concise"`, `"grouped"` (group messages by file), `"json"` (machine-readable), `"junit"` (machine-readable XML), `"github"` (GitHub Actions annotations), `"gitlab"` (GitLab CI code quality report), `"pylin
ruff	output-prefer-rule-codes	bool	false	-	Whether to prefer rule codes over human-readable rule names in diagnostic output, even when preview mode is enabled.  Diagnostics without rule codes, such as syntax errors and formatting diagnostics, will continue to use the human-readable name, but those corresponding to lint rules will use the rul
ruff	per-file-target-version	dict[str, PythonVersion]	{}	-	A list of mappings from glob-style file pattern to Python version to use when checking the corresponding file(s).  This may be useful for overriding the global Python version settings in `target-version` or `requires-python` for a subset of files. For example, if you have a project with a minimum su
ruff	preview	bool	false	-	Whether to enable preview mode. When preview mode is enabled, Ruff will use unstable rules, fixes, and formatting.
ruff	required-version	str	null	-	Enforce a requirement on the version of Ruff, to enforce at runtime. If the version of Ruff does not meet the requirement, Ruff will exit with an error.  Useful for unifying results across many environments, e.g., with a `pyproject.toml` file.  Accepts a [PEP 440](https://peps.python.org/pep-0440/) 
ruff	respect-gitignore	bool	true	-	Whether to automatically exclude files that are ignored by `.ignore`, `.gitignore`, `.git/info/exclude`, and global `gitignore` files. Enabled by default.
ruff	show-fixes	bool	false	-	Whether to show an enumeration of all fixed lint violations (overridden by the `--show-fixes` command-line flag).
ruff	src	list[str]	[".", "src"]	-	The directories to consider when resolving first- vs. third-party imports.  When omitted, the `src` directory will typically default to including both:  1. The directory containing the nearest `pyproject.toml`, `ruff.toml`, or `.ruff.toml` file (the "project root"). 2. The `"src"` subdirectory of th
ruff	target-version	"py37" | "py38" | "py39" | "py310" | "py311" | "py312" | "py313" | "py314"	"py310"	-	The minimum Python version to target, e.g., when considering automatic code upgrades, like rewriting type annotations. Ruff will not propose changes using features that are not available in the given version.  For example, to represent supporting Python >=3.11 or ==3.11 specify `target-version = "py
ruff	unsafe-fixes	bool	null	-	Enable application of unsafe fixes. If excluded, a hint will be displayed when unsafe fixes are available. If set to false, the hint will be hidden.
